DateTime,AddedIPs,RemovedIPs
1535655859,620,0
1535656834,76,495
1535657783,74,72
1535658745,75,62
1535659708,82,74
1535660658,94,56
1535661615,89,70
1535662596,62,75
1535663533,57,45
1535664499,53,67
1535665473,79,86
1535666445,60,66
1535667387,102,70
1535668358,86,60
1535669298,72,56
1535670276,81,0
1535671212,63,62
1535672182,83,88
1535673145,84,53
1535674111,64,64
1535675059,50,52
1535676015,80,44
1535677001,64,39
1535677946,71,40
1535678897,65,49
1535679869,76,49
1535680825,69,32
1535681792,82,48
1535682739,63,61
1535683719,88,67
1535684663,85,35
1535685637,68,38
1535686573,79,69
1535687561,77,56
1535688597,72,42
1535689705,52,60
1535690662,76,48
1535691625,79,62
1535692591,83,42
1535693545,78,45
1535694495,66,45
1535695481,81,51
1535696415,82,38
1535697383,91,57
1535698337,68,47
1535699314,75,51
1535700267,91,62
1535701219,33,50
1535702179,13,53
1535703139,80,56
1535704092,79,31
1535705064,91,43
1535707024,104,90
1535708181,91,47
1535709145,115,63
1535710100,104,54
1535711065,80,51
1535712015,58,57
1535712997,121,70
1535713956,80,56
1535715150,90,74
1535716097,89,77
1535717088,65,63
1535718010,97,66
1535718989,64,75
1535719960,78,58
1535720913,21,53
1535721858,44,74
1535722826,33,84
1535723778,29,59
1535724746,20,63
1535725691,25,86
1535726682,72,87
1535727621,113,79
1535728585,114,55
1535729807,120,64
1535730748,111,61
1535731739,80,75
1535732659,80,81
1535733617,67,71
1535734595,102,64
1535735535,88,59
1535736499,66,61
1535737460,83,62
1535738440,81,68
1535739386,88,69
1535740343,65,71
1535741301,73,57
1535742271,600,1847
1535743212,67,72
1535744210,82,79
1535745137,91,69
1535746102,89,90
1535747057,87,84
1535748016,73,77
1535748977,72,0
1535749945,99,65
1535750890,58,44
1535751878,60,63
1535752828,73,78
1535753793,75,77
1535754741,78,71
1535755704,73,16
1535756658,76,47
1535757629,64,57
1535758586,82,0
1535759540,88,72
1535760510,76,57
1535761470,88,72
1535762414,94,52
1535763381,71,58
1535764344,80,36
1535765296,79,44
1535766258,81,53
1535767237,71,47
1535768195,78,47
1535769146,66,49
1535770102,66,60
1535771066,88,110
1535772025,70,65
1535773003,61,57
1535773941,61,74
1535774914,100,78
1535775857,64,43
1535776819,64,70
1535777789,74,58
1535778754,89,68
1535779692,77,65
1535780680,81,78
1535781615,96,52
1535782589,75,63
1535783543,58,55
1535784510,78,58
1535785462,73,63
1535786430,72,68
1535787373,81,52
1535788365,8,70
1535789304,33,50
1535790264,73,66
1535791216,29,101
1535792196,86,91
1535793134,90,101
1535794096,120,77
1535795060,118,63
1535796036,72,70
1535796985,90,70
1535797943,66,67
1535798895,71,70
1535799869,65,65
1535800817,69,85
1535801788,71,81
1535802737,63,73
1535803724,71,60
1535804656,67,60
1535805618,60,83
1535806601,58,101
1535807553,65,101
1535808494,61,58
1535809463,53,62
1535810446,76,78
1535811389,69,82
1535812344,63,91
1535813301,74,87
1535814267,51,62
1535815222,34,71
1535816185,61,91
1535817165,55,120
1535818160,68,72
1535819308,60,92
1535820255,57,70
1535821219,64,78
1535822189,77,100
1535823139,68,92
1535824096,62,72
